,Actual Value,RF,GB,ST
1599,118.26999999999998,146.2472071251996,194.84572272618942,200.26356410456762
3541,69.56999999999996,67.6558889490413,67.51821884007018,68.35045323985936
2402,65.36000000000001,67.18279000094574,64.98801951252868,64.66301627555873
5303,268.74999999999994,221.49574221408474,302.10120782584556,295.95590298922593
2598,98.36,79.33368592923156,92.50018921339772,93.85927881209173
435,52.73,61.190483079343565,53.317586751909396,52.57330165955727
4254,265.42999999999995,212.2973084651621,271.5857971256443,280.0752931151525
6255,160.00000000000003,176.43841246852668,164.94138016752302,161.09125951080802
6490,163.33000000000007,174.24532916391695,169.86494323340085,170.87126441112957
3455,73.68000000000004,65.28022091803618,63.173403557652534,63.83189173540528
4010,136.36,169.87947568412616,167.93607971656198,167.87135135964124
5329,175.99999999999994,173.1021652399704,173.77485212880094,177.68533854761156
6292,166.11000000000007,170.64462340975825,171.8797996938717,168.652335778729
79,221.56999999999994,183.92474026705187,187.12120099619074,189.10330239931002
167,383.12999999999994,164.12595655706286,207.74779357907934,212.53136045935932
5407,49.059999999999995,80.15030141716646,59.93498177292748,67.5362041081502
3838,72.72000000000003,63.06028112433698,60.05467537217374,61.232147544007994
2132,80.00000000000003,64.86867378267515,72.32489049120844,73.64655163174578
6460,170.00000000000009,191.9774905561316,184.19047324047,179.34815521996438
4974,50.489999999999995,65.2025577996371,49.09886371874067,49.00260604185857
1468,160.71000000000004,172.15807505154748,198.70370543982048,219.72146091645232
4947,52.48,66.36244297376736,55.6732271991147,57.108814690173695
2977,35.0,66.69996352601156,69.66401209528513,68.66724441428222
179,34.809999999999995,62.21415196993614,53.343813627684284,52.35875293667426
378,197.82999999999993,171.6925047729551,173.37988810719511,172.72793761308102
6545,54.550000000000004,64.87985610272919,65.32626876405531,65.45100752977429
6531,325.0,252.78762137084647,332.9415302984743,333.1956326338478
2183,96.91999999999999,153.6527801705387,162.35805126591305,174.60584642215008
4734,66.41,66.27353723855289,65.0443171918594,65.06945058673257
2476,212.50000000000003,208.40610868850078,256.63420464890197,253.868862491261
1195,92.85999999999997,66.59573850784261,71.51895190834117,72.58307652148694
5181,95.24000000000002,66.7707479353134,69.67520722745734,68.68303248501994
469,52.7,69.77345074034255,57.02576687534263,57.46906273557157
476,91.00000000000001,81.18601325380233,79.04476334880157,74.99909574861766
6339,176.4699999999999,176.5063723085939,195.98912323024055,209.03871876156725
5714,46.14999999999999,58.67705040451157,51.77211143826019,51.24021178071251
2303,69.44000000000003,63.440576885054995,60.329920585249624,61.13174988503747
4920,56.35,64.45101196514331,57.67721961012059,60.11432148606443
5584,58.57,60.92167116149932,55.83035169029042,56.41015401813595
2647,185.64999999999995,173.855227057358,144.01905711743916,147.22258217625333
50,190.61999999999998,178.2689894909008,185.0883950786321,181.52906396372381
5562,197.99999999999997,198.60670513035473,201.30437355067383,194.62075643516116
3661,15.219999999999999,45.275926579016925,25.803788238777273,21.361431762379453
6448,70.77000000000002,63.75771551473373,63.97954822429021,64.6207973661515
2880,156.25000000000003,155.5073361498236,128.31421199564608,119.7704843192852
1079,156.25000000000003,175.65433387521594,181.47367310582806,177.51658329767892
6417,339.0000000000001,151.70588687418459,206.91639808011126,207.7505605290197
4668,33.64,71.35743541296495,61.06747041298182,61.58631556032789
1554,320.0,208.80005226207797,281.62067600390805,294.2190583465412
3734,66.33999999999997,62.97483300711555,60.315583923653065,62.21109334114146
308,241.18,203.38383568495908,206.55231669600718,192.97259348724083
4467,269.57000000000005,197.12542939236752,257.532363354239,264.2907536033198
3499,55.56000000000001,64.47075375319316,60.576450681804296,60.85194673409723
3667,40.00000000000001,65.433389866193,53.045533412505584,49.004810434952105
3139,31.25,63.22588047196348,56.930173156545514,55.19504634667218
6376,44.550000000000004,69.98683883296015,71.24675605145438,69.92914235778237
3941,60.779999999999994,62.771099551880326,59.76691864444642,59.88885462709451
1945,256.00000000000006,171.11642296903747,185.8856683370199,191.27993876789537
1425,178.57000000000005,140.6623254537656,142.06576560794403,135.41715075282318
2498,254.18000000000012,213.71892173942464,268.61195133435615,293.6470029967579
511,54.039999999999985,56.901752789522064,44.66160368673062,42.56615569854113
5833,206.55999999999992,148.13823156074756,147.53932899406948,145.0162349094728
4591,226.67000000000007,181.61871839711958,199.4396135998493,200.60599144086035
3050,76.19000000000001,69.22261700357238,71.02162937084563,66.32059666659663
1872,199.62,194.92324473524252,221.15690883168318,208.2842388371344
2678,39.60000000000001,67.48756545729101,67.22191184021766,64.532731205934
2477,69.56999999999996,65.68211918205088,64.55416968998398,63.96429661666073
1562,44.440000000000005,66.09301922262888,66.86870278440925,66.27038688948295
2284,80.00000000000003,66.80892970192671,70.78620211024132,72.45359228419409
5294,77.28999999999999,64.32482635071901,71.70140363295056,72.737748203598
4053,51.32,62.1161380329494,56.19552229111081,56.17898712056596
5766,100.29999999999997,77.97834885027804,91.08755111439012,92.1457471367967
5359,85.89000000000001,63.343987941014305,60.80614179855333,61.87496220229458
4357,141.82,132.3939399104731,115.58111694046306,116.53142586148176
3277,189.73000000000005,208.67689718316493,279.45792380755444,290.99968290388654
93,205.66999999999993,199.2525265137803,229.6891778498366,231.851911806358
1161,170.77000000000004,199.92125211017114,225.41206606355013,223.50156491139938
1263,185.42,198.41962446510695,199.43003896840298,194.20822030453255
2103,124.00000000000004,158.97115150916446,131.13191777240837,130.86429577535756
5587,37.83,62.950594200898415,43.677757533944046,42.63866673264631
1839,89.09,67.23997307253363,72.02691955224383,74.27302647040247
6133,98.25000000000001,163.0845535320102,122.58131948938552,121.05019842264964
2298,76.46999999999997,101.51711501692971,68.40385154918698,63.89462341808097
322,28.759999999999998,56.8803043519961,41.43692239301399,46.490626910180815
5885,381.81999999999994,233.9476243095318,364.94295033665315,355.97312147852915
248,44.290000000000006,57.539141720252786,51.27965100723861,50.198051014483696
4148,78.67999999999998,66.72319003882198,71.22328125815706,73.87832180826008
4732,63.640000000000015,87.79178477129938,85.28713758373411,89.43430511714989
4937,349.9999999999999,210.08008171499083,259.3390474238124,258.0195070663668
4703,314.29,188.04145487566186,198.67132461445684,203.81104273695934
4353,56.999999999999986,66.43824927769928,66.43694534791642,69.2109804978844
5484,105.87999999999995,89.64619059691441,135.57229319290812,142.27876298965123
1467,276.0,183.51897034209657,206.06347808557123,204.2213220644295
3773,79.48999999999997,67.88157493440349,73.54366199440825,76.46794881436935
5655,76.64000000000003,64.77859693522205,68.62573877935328,69.76763525256482
5112,42.64999999999999,56.63278538510653,48.86912321562699,48.074610342546165
2272,274.4399999999999,204.7732323020068,230.93989833123945,235.64628169011607
1352,48.52999999999999,63.98806698260259,43.56706927631412,43.448737952627475
3433,146.67000000000002,178.27196658254144,175.46044877113223,170.43128856808485
91,61.32999999999998,61.92381228410596,60.883144092541386,61.95346788781665
4414,14.999999999999998,45.130629827997296,25.967829161940138,23.42518860262036
318,221.48,187.27410004575432,199.4484761098376,198.83811952328594
3133,56.670000000000016,67.86335751711526,71.8160513305197,72.79587066870651
1575,185.12000000000006,178.24944002166754,209.15745057716538,226.6704292473532
1553,41.24999999999999,63.0579227007383,58.5739443834229,58.53294906088114
1328,180.00000000000006,189.92752135735032,196.48497237094608,190.24647624950592
585,47.99999999999999,80.31661878735513,72.83105876585553,68.34847981762525
812,89.07,75.02973031225979,115.59979705282038,110.61404179575045
5347,64.61999999999999,67.35851126355608,65.52907422856121,66.04001938634565
5921,69.63000000000001,78.23175510764632,63.63812843591295,60.98945038710621
4597,55.56000000000001,72.4141322351969,78.53520703675039,77.92860818215479
3245,270.27,172.55438191779874,182.04140938010457,175.84232649735128
1212,151.52000000000004,173.44059966450862,176.35933472753422,184.23051058131307
3404,247.92,181.978881388039,206.5612569296647,208.07723375162354
6474,71.53,65.8255669431998,62.977359418673885,63.47056518053934
1101,376.91999999999996,229.10317796434393,357.48233647675386,356.011096106816
2765,165.11999999999995,181.8278158852923,181.8882564047381,182.178202579788
763,164.38000000000002,97.90254700267329,154.24630930772403,194.49972296295886
2377,50.0,59.96394944234758,54.14559081959688,54.567372397882
5993,46.81000000000001,57.54441272399306,49.07160017413448,48.826772985151685
265,81.93,67.37343225732829,72.21547510752845,73.78283794017902
6224,130.77,229.04808657212416,284.90969672351105,288.14232220227655
2910,54.40999999999998,64.23288185253222,62.6436402431174,62.26084695819517
6584,74.73,69.2731236480543,72.99918056607673,69.69068471334187
5455,61.50000000000002,63.9377094926642,61.077401821385486,60.911369383901096
4954,89.50000000000003,174.45540086952312,186.79746500743207,187.21293271573083
2970,34.13999999999999,82.0876539232771,74.22124768745509,69.0660083921243
14,56.999999999999986,81.64944206850406,54.706308105641995,52.53616286738307
2622,96.32000000000002,148.3103750799224,173.0732945104609,172.489704585173
544,121.54,124.38080494515359,135.5433739065284,144.68680484244874
4112,70.91000000000001,60.98230154898142,56.65096940664908,55.34135595867501
8,270.48999999999995,201.52357580995732,221.7143957855578,223.40932967726798
1922,41.29999999999999,59.44016005996088,46.73618874728167,47.42767605255701
5942,109.99999999999997,81.12080680057235,101.43187535697913,109.16234466916954
332,50.86000000000001,66.21566364648886,59.70459262661087,59.60577483821342
5954,42.86,60.25625784727792,53.347030790483295,52.44227390906884
3128,49.31999999999999,63.068665151872295,58.5739443834229,58.54043575228505
2432,53.21,65.29447247307664,58.955071550819774,59.06602273444344
2473,25.5,32.3194274207906,11.710203658955061,10.98763583017646
1918,101.27,68.38980653381356,77.21220998391237,78.80873458779811
6336,112.86000000000001,151.377486927387,130.57415036605872,129.98720620981157
4371,75.0,76.6147371413227,77.24192165983057,73.58641953687757
4404,51.43999999999999,66.59148816387116,63.43106330042495,66.0265794400525
2666,226.67000000000007,207.44147110970988,273.74111009630775,258.49942961990223
6442,78.12000000000002,66.39963628824681,74.27530341664516,76.22919286578
6315,66.67000000000003,62.96840311034986,58.913404334931016,59.28536921274369
1339,167.49999999999997,171.7027843435398,173.705497927148,168.1300831880471
4663,156.09999999999997,171.1832098294037,164.80790588106782,159.42136685860052
6518,107.99999999999997,171.50614833474847,157.24614225041103,149.82045279890332
1620,170.48999999999995,168.64826256438008,160.7179360110953,158.5855855790463
712,96.14999999999999,70.43120974013482,64.03110424968759,64.24061829120346
4081,85.67000000000003,132.73440211357922,105.24755466190766,100.77891548425053
4076,31.0,65.68276247562996,61.96650045063069,61.64912461902092
2004,145.0,147.9214067952955,119.57719372570374,115.38707593335
5020,82.78,66.57901657113075,74.425795766283,74.4090063238548
5712,150.0,144.43497918937047,163.3763881502872,150.55366508393138
1412,240.38000000000002,197.14478247027802,234.25498530339522,252.97056487569407
733,88.48,67.2230568055414,71.9362916429046,74.15069322529804
6530,93.34999999999995,80.88418562597357,86.19285662056949,81.55432200957723
6563,82.48000000000003,70.37930198801467,77.50067457715828,78.41219281797304
196,327.2699999999999,168.84747957339138,211.08082211417423,199.80700349952966
1321,171.43,168.52872160829955,162.3058806937779,173.47312349871018
4420,43.75000000000001,62.587847997258926,44.02182098996171,43.56565774387585
3893,52.5,58.9969703563485,52.871607378529106,53.12920043608713
6344,190.67000000000004,162.49458421212833,210.69389740586038,218.35292672360902
432,250.90999999999994,226.12521197666481,243.71885714614285,258.77058456441625
4157,57.970000000000006,62.81338626859816,60.422460781661854,61.06811226566662
1183,45.59,64.48010704524775,49.647255729980024,49.35094115294209
1084,55.380000000000024,66.5426940761856,65.73435931620381,66.1485999117425
2707,43.31000000000001,65.06398106130132,51.96985498048344,50.998673827516086
1042,225.00000000000009,180.19758126817254,169.9264402955762,150.58859063210855
4790,428.57000000000016,187.3365851710457,194.99237688451095,185.53550193084067
84,69.85,62.798297358269004,59.17117379548928,58.90671304117032
6083,40.00000000000001,65.83623932166455,49.159532849185354,48.46084389329808
5769,106.29999999999998,64.04049023636532,63.28997213693877,62.44046739462855
2338,274.5600000000001,197.38924733166593,211.52118605621524,216.2487739903604
425,56.43000000000002,77.79388007524835,85.64899737908938,87.60612813112641
4335,133.32999999999996,153.01606358757942,149.76739039014106,149.3950714196375
6080,72.86999999999998,62.82734916773707,60.15421609578495,61.31572817678303
604,71.23,71.11493027346881,65.11713417153983,63.48777385518842
3869,188.89,198.42435819244378,190.88203019942915,195.61612794724064
3621,100.00000000000003,147.0686393963146,107.97172191799085,106.92770470161032
5074,316.67,215.94043260642334,298.86067368809506,323.84077431113326
2223,59.08999999999999,102.09459160564599,69.56271695829913,65.25919157412656
5075,58.28000000000002,70.39223660018874,71.04310538053335,70.78571252437575
3153,258.06,189.4894986316599,217.8446409847717,216.23667413536
4184,11.0,61.48191589989885,58.3015683872999,51.46528618532856
5589,286.67000000000013,198.21614919973882,239.66847116900354,255.93461302076219
185,84.50999999999998,67.24132871225298,73.15549625240648,75.97199192773796
1057,158.99999999999994,197.6479917254237,216.6488699102656,219.23605695745425
4113,71.17,66.8681318393012,67.71335017326689,68.5006519225261
5093,49.65,62.872248972545144,53.20490644834086,52.6924600703083
3717,349.9999999999999,213.6825968241799,331.41494848331513,319.05866011821405
2617,154.36000000000004,87.95289123007099,112.72625847768961,120.47864375187665
5154,54.17000000000002,65.91363979456001,59.990031171741926,61.59943107694275
486,171.23000000000005,88.20816621245882,143.23978362358199,160.42691065690892
5317,140.00000000000003,176.99411562570623,180.00057367887254,176.06413772770506
4816,57.77000000000001,63.39366064645483,59.81220146817168,59.84437634486386
4072,51.349999999999994,61.07640274951898,54.57027938435856,53.344776752757404
2142,75.0,66.86076246766117,69.55824946668255,71.0281062879191
3641,60.00000000000001,69.74341228797627,64.3150439150352,64.40800321130396
4094,84.99999999999997,68.8498907271432,74.79219385185858,76.32437956446135
4901,88.88999999999996,68.18793366956534,75.29632167594461,78.59742326965768
1803,71.42999999999999,65.55888838111609,64.74472072182805,65.4582704867822
5911,120.00000000000003,69.96162524072152,101.8525666827587,105.87640887338607
228,64.99999999999997,62.061654744988466,47.387951445304566,45.73469122062734
2789,86.95999999999998,66.20424235566551,69.85255272132534,73.21188282993373
3197,167.00999999999996,172.53091824551134,264.1578242425426,270.6840089728944
2680,175.57999999999996,184.99813273925136,188.8781613465998,181.35622421666542
3703,217.49999999999994,199.67780020472156,216.96356675726528,216.99370992749485
2094,192.19000000000008,176.32306061793042,181.00815253856527,176.24127174830895
1330,191.43000000000006,195.1839965333493,214.61178366455223,212.91050022109434
2939,203.6999999999999,138.31767121359405,131.5419432645911,146.26241738431426
4466,81.93,67.09767680253282,72.7770583479528,75.13627997443777
2885,248.68000000000004,190.48514149439595,309.8804403185312,312.8146897453633
1867,417.2699999999998,151.00935940603912,192.47624237067748,198.1197476961535
3733,333.3300000000001,203.38459389242058,251.2419615946163,266.7156590299112
4154,42.99999999999999,69.83204413669245,74.35865650523057,73.34126650855102
3817,200.0,187.88059084018147,209.07973751821316,210.63181788634122
1595,169.38999999999993,195.44177004679244,199.98370410188565,208.3733881826165
3014,136.24999999999994,136.16614213398276,114.01549936194675,108.07697580015174
5624,271.43,203.07889972480606,235.9197008550921,257.0337890011932
2799,78.65,65.77215744977781,66.0663515163827,66.1850460736516
254,225.00000000000009,144.88375541968688,189.7948472109523,191.12303712894715
3181,54.43999999999999,65.12316073052261,57.93639222773904,58.16050034989656
2764,48.07000000000001,79.39873136855216,79.03222555488072,79.08480510172527
221,251.6299999999999,167.3805562653227,219.4332361472282,243.5141775699205
3285,54.40999999999998,60.0792238583141,50.516153953314465,49.66391528058051
5531,56.27000000000001,61.52336591354435,55.57016881256305,56.54059060649764
65,108.57000000000004,161.87690926426623,131.29071983088122,130.86141462073468
5186,184.38000000000002,177.64946673381277,192.96100553665963,190.51534774103783
5343,158.7,204.57331578263873,238.6439278234841,241.55995804628267
5640,343.33,223.88017590771048,282.7944188369869,303.9958995626009
4890,42.830000000000005,55.29943038480133,45.099696503425,44.76274610407414
957,55.00000000000002,66.14018678156096,68.62205886581148,70.009955044016
5107,69.5,63.240535262495484,53.18667550072769,52.835978652333566
3422,129.99999999999994,71.13134825420481,107.53025162676039,114.14271737264693
3214,102.49999999999996,69.54986956598474,62.53159888240418,64.8192692069412
746,317.4600000000001,189.11565810445995,232.40422560608724,241.75998227621307
4823,137.97,175.2706370502712,159.47752199980567,157.8889506534945
1721,174.38999999999993,188.0901196296535,237.85665844381177,239.16973022111415
1046,169.70000000000002,122.8328277830705,101.26785976707625,94.02004597659297
2807,162.95999999999998,179.02727919159997,194.79306073392257,198.1636654109875
1743,68.74999999999997,65.57986115131614,65.39965181852146,65.14337785972934
1075,392.3099999999999,183.88393158084412,200.1671497781293,200.71467754518346
2706,177.90999999999997,155.09500586458398,131.71281716211186,135.88091984886242
842,194.28999999999996,184.68447567571107,217.20436654041274,209.25457095246006
1881,106.67000000000003,118.61547290596847,128.37952933145596,131.13320826756097
6305,387.64000000000004,173.0875183223471,321.689313476022,350.66255620655505
376,82.02000000000001,68.29661043632409,75.10226007492783,75.47079464412998
543,45.830000000000005,60.99594070943931,48.912044616080735,48.23850377316918
5622,42.8,60.66151852060784,52.917943633562736,51.359004539169014
2115,71.07999999999997,64.6465979658919,59.677305272228345,60.6003520233219
291,66.42999999999999,80.31675880647197,74.40985964587611,70.62298165649364
3418,48.84000000000001,66.9774404935179,58.76094459134439,55.97475482385217
5701,80.00000000000003,69.00380092874255,77.62595457532188,79.87630346472052
1891,71.74000000000002,64.52523950629836,63.40120465881185,64.01593421512938
1362,87.49999999999996,70.94579194529547,71.54959451252833,72.99590701496533
177,157.77999999999997,176.4047117714916,163.0776908925452,162.69712524433768
3257,35.0,60.59885586919806,42.07721739423551,40.91948461685098
6088,194.25,186.71241320617796,218.36682501346198,225.79814512888154
1754,84.00000000000001,69.28878451550685,54.644182871602624,54.44896092144576
4531,40.82000000000001,74.3392130940985,55.658067862836894,51.67159208935858
501,306.76000000000005,189.41517050788173,287.19775927282484,309.90366227131386
6158,182.93000000000004,180.5586829744589,187.5953129618242,202.00121042120892
4161,233.33000000000004,198.7994415014849,231.3886306719202,229.1113394236398
2759,66.23000000000002,147.64309589489562,171.32874595387185,171.7227629338842
2876,260.5900000000001,171.34210928043518,181.02675041473577,176.86802223393084
6090,398.6700000000001,170.40850435520457,260.14815929066003,286.1506916435654
3226,75.75999999999998,71.77372086902419,70.0929441005254,70.81096637178734
3620,62.89999999999997,65.22219902140236,66.97343194056073,69.06464661246584
6100,199.69999999999993,199.8050148729908,241.20283942780313,229.1309389117281
1416,82.58,65.77215744977781,66.0663515163827,66.1850460736516
5118,376.91999999999996,229.02533987479353,304.77177708360944,321.4067450742356
2862,86.06999999999996,81.10086273265712,78.14855215362016,72.84878390515249
1740,61.04,63.5506341649787,56.026968473710994,57.04950868174553
5144,247.92,93.61959903044492,133.5635027481421,148.30289675165974
168,183.52999999999997,166.50101049754744,175.51103846557803,172.81910772376168
6203,48.82,57.30553043275522,49.95618836519953,48.49551412457101
4558,33.75,64.69424419842747,33.80946901753845,30.405396529256553
6262,45.379999999999995,62.55836745092338,61.300265359907954,61.87759754051762
5044,90.57,71.96148440738617,81.88219559183725,82.86193340720621
3159,102.94000000000001,64.31237399037445,61.889173921850045,62.11995624444522
319,65.73999999999997,66.45380404517066,66.52212888568533,66.85368550696215
2228,55.14,63.70686290245678,62.33802611580982,62.952979263659685
2986,61.44,66.17734630355844,56.499572359680464,55.41165811159965
5119,267.21000000000004,147.8452814970716,158.5366830059701,163.70859793227572
4118,52.02,63.02215791726945,50.39908109434815,49.74736087894804
3218,109.99999999999997,68.82327366401364,77.07562972999722,85.67972792225267
1695,197.13999999999993,201.51610991148766,245.82980860749154,253.16497855584012
6422,147.05999999999997,171.90841982252957,162.9053646017756,163.03216388122976
506,241.66999999999996,210.65871010867212,254.71167747010387,241.30862576297127
4523,188.00000000000003,188.44583780093402,186.05819844059783,182.0688188234532
2997,247.00000000000009,192.35565714995778,208.90415315443153,223.34462331168686
216,83.81000000000003,70.6221149452576,72.30021352899362,73.17890800366463
932,62.51000000000002,65.76855687558519,75.83484970849713,76.95412529905796
6395,51.14000000000001,62.961895454633236,55.03810989321339,53.31655241934342
5488,70.0,67.2718727423491,70.20553010516942,70.90952797265544
1858,196.85,168.24002044681544,225.66785658851597,222.9368400389867
4739,44.5,78.5111595047595,48.7201634953729,43.29334901762433
3008,216.67000000000004,180.18896309984078,188.14905790675547,196.44675331318004
2860,266.6699999999999,217.6124222485831,307.65652726181617,303.163850448984
2887,95.74000000000001,172.757212763341,145.64127897713468,136.8387462778388
4166,92.00000000000003,73.5439013582884,73.58942381873642,73.08725973749785
333,57.97999999999999,63.47092660030387,61.76569336132561,62.49375562740238
3674,282.5000000000001,186.72313156843626,188.41532384496026,179.36464444090518
6579,44.07,60.26086650280847,47.75033746258484,46.47633036990713
3126,44.74,61.022044613573705,52.15544953279059,50.82652255824541
2801,73.75000000000001,82.07463918353807,77.91810329298686,74.34544244634462
6161,52.06000000000001,63.016489249848405,45.89985266251825,46.029526453200255
6533,298.0000000000001,226.96821985075604,274.73732569431854,282.7005985034833
4189,41.67000000000001,63.240508253654184,45.43925570076949,43.81262754323969
5516,45.0,68.73979096052241,59.88036405000847,55.82544414555064
5513,86.49000000000001,70.31183454868223,75.97515090473263,78.2327615664186
3915,204.16999999999993,174.97296479046312,153.18916680114972,162.09504157469132
2407,212.50000000000003,184.62959531299526,219.3653177626374,220.75284144769668
437,53.330000000000005,67.11631370102832,49.7507289156681,49.71801824553579
347,97.11999999999999,67.18377574267416,69.52849361421549,72.55144967548657
5077,186.24999999999991,176.71433832861308,166.59124929755652,166.59297892417248
2576,165.56000000000006,171.60663484499628,162.259870345084,163.38178375203321
3167,160.00000000000003,162.12930850730785,165.76240238452777,163.94637015519703
5912,47.10000000000001,59.2714231363883,56.54596927095818,54.60504947586943
6209,78.06999999999998,65.05840307022476,63.21077168241081,64.20875621473708
2972,65.88,75.0175962658039,80.36997534864491,81.92898699379768
4535,171.11000000000007,179.6709110583851,167.37838564947089,165.86380750371535
259,65.08999999999997,63.4098887642058,59.496861213937954,59.25688929051534
1670,72.91999999999997,67.5726841781491,73.416206895209,74.93954039628737
3238,203.12,195.9629880276333,224.79070011037203,225.23894127256312
833,119.57000000000002,153.4448394887595,134.62270331647971,128.16190480110143
2825,392.52000000000004,185.63879385692388,278.0588648645475,291.1727814015887
3392,48.90999999999999,67.41760351978927,60.16701485019999,58.650253693437925
3878,48.15,66.55307368786114,60.281050402823475,59.65300379257434
1297,42.0,74.20706274527961,44.585424712227535,44.18210094667721
6377,39.61000000000001,66.3009083548704,55.638362203383906,53.20493103313739
599,76.5,78.8652316096231,117.86125923123623,117.92019252627934
45,208.77000000000004,199.102175134718,199.81859769007508,191.32735422420916
6274,50.489999999999995,68.07970435548962,65.6605432503504,65.64024371708496
2619,311.76000000000005,184.95589563976029,218.0511720129281,221.9735117931432
5922,87.99999999999999,67.05284150822716,74.64056037827925,76.77671522491652
4180,189.35,158.4075610812307,187.04138015471077,188.01717252187316
4717,59.779999999999994,66.14829397338673,66.36783877136375,68.04290712137423
323,204.00000000000006,148.5428527686881,176.01022535122564,181.94154299564548
3751,215.38000000000008,170.70023019130534,175.79918258654388,172.26679201129696
3528,239.99999999999994,172.64448409640826,235.06512860559735,269.50649173053387
4960,61.11000000000002,67.09767680253282,73.83713707355896,76.5226658601081
6299,50.0,60.97916636345815,53.15531807785632,52.73716110475962
6034,137.78,184.46120976247735,206.40302425296235,199.29450245741054
3049,45.099999999999994,62.147338202897984,49.209675724871566,47.25427329188367
5676,400.00000000000006,228.13534543573053,281.2294174489773,301.36455396235283
6256,55.35,56.58007030075626,50.566991575005666,51.186458336534734
231,138.82,171.10892248104577,146.65417232014107,144.96784336792533
576,174.63000000000002,156.29766012279913,191.32119826569973,183.01345359680153
3904,156.42999999999995,156.3458041078103,170.0450210687575,167.1493977374899
2304,56.98000000000001,61.79083181138253,56.93283244689366,57.4668643598422
1832,162.5,194.0185202355988,207.71781460766218,191.05282447483066
447,130.43000000000004,87.85998711335222,136.3776062397259,160.16515740625744
4773,68.17999999999999,67.3539507672667,64.28927153924198,64.07874377127801
426,165.00000000000006,137.64596883675432,189.21533823952163,197.0133430754363
1786,173.61,74.65967708919592,104.89219687368237,95.02630634221644
2886,55.80999999999999,60.98925237751811,56.05575825815016,56.88521931751554
410,156.41000000000005,149.2401580101599,187.520075993665,191.01314361102888
41,316.9200000000001,170.8454584686278,231.01822574045423,232.24870849244348
3095,357.53000000000003,209.29351526851374,331.03788916924873,353.8613534821015
2596,309.08999999999986,216.76698442293684,250.72959452170508,248.57492841247398
2063,135.70999999999995,150.4174819405656,154.96413046425855,157.1218613931184
5925,71.49999999999999,67.1079477037559,76.41335826395563,74.68200061097924
3574,81.82000000000001,64.25937162448581,62.45775424559633,62.55997607316932
800,81.87999999999997,66.8821062713555,75.60145802388871,68.84439483828815
4292,80.00000000000003,68.72844775845994,67.6243904898217,67.53407432379888
3671,266.6699999999999,199.41625387266475,213.14189084816053,219.45994707876977
19,46.21999999999999,68.50688303115832,48.12038018410653,46.794147350969354
4697,157.95,181.47606042751482,193.02377987048408,191.7186769471951
2275,80.00000000000003,66.26107802748207,71.64712002318127,74.082636236758
3956,90.14000000000003,74.14943878160385,85.21155083281208,86.67480682110607
4479,39.66,60.254488463986924,45.28272014242483,45.40805560150217
626,155.0,189.10845317786197,196.27190762817395,195.73934787351376
4845,173.13999999999996,160.64950175821417,152.20441295035192,152.37799126204862
199,192.43999999999997,164.39304644173748,167.45148752048962,167.48935891705818
4307,70.63000000000002,64.6949488973092,68.88596025544636,71.02916620906511
865,19.5,61.332083123877624,42.79789415480335,42.188835756915196
5492,321.4299999999999,189.27961952402757,290.09091394726346,321.54750406879157
51,101.94000000000001,124.69622581270357,51.86140004010452,49.321632647413296
3859,57.05000000000001,59.168786474400555,54.30116245355408,53.89291762430205
2646,77.57,74.13358477521088,60.21198686138931,59.931224676007176
1049,281.8199999999999,206.4750756239737,244.78547731965983,257.284974263498
5978,56.15000000000001,64.21059197512908,63.42914607865657,63.974241261129734
2966,298.7499999999999,217.5622776363485,334.76906745105043,337.26253444576736
4002,186.88000000000002,163.2127878390206,157.37690814093668,154.48203902275833
2746,164.95,91.51113871267795,137.13659153334447,167.94984588146713
101,211.67000000000002,164.03749951267085,170.95400340836483,171.63181174614255
5887,274.9999999999999,225.02911084916468,281.89579042521774,280.9583675210013
5582,60.81000000000002,61.40578736721964,52.617826466809504,52.70228270525534
3431,179.0,146.89339175559783,146.10215719340812,132.2382461961656
4374,145.68000000000006,173.5322789807977,176.44357398370803,172.2394079010688
1446,290.62000000000006,182.5903111089696,216.83654888597553,215.44326304233806
3207,51.719999999999985,69.05903241963372,87.00501699976132,92.1534671729074
620,118.25000000000001,200.2552026780544,178.15417724811627,186.14957275132696
3975,56.52,62.919878283988794,58.450171677991186,58.62379485035214
2024,299.9999999999999,111.07677918199292,193.4785325461717,216.1016313061121
2318,47.72999999999999,64.51271609137218,63.46884261769485,63.10653317265327
2699,70.0,68.10682317858294,66.27083411756031,65.63558368019173
4995,89.99999999999997,76.96711199489029,70.55772901205758,70.85570061171173
2458,75.27000000000002,64.18306951676769,63.696699050551175,64.09405535017743
1643,234.29,169.58135329364237,174.57435984210989,172.88924974902616
5096,394.1900000000001,218.732786038682,249.7750961403317,269.62852122045774
672,166.66999999999993,169.9754169275779,169.01538630831567,165.43446660660055
2570,159.61999999999995,164.77292458039594,141.428496624215,132.9595408770695
4885,156.66999999999996,169.9768979952158,168.18598611612538,168.0676472012499
5933,196.42999999999998,179.3137335054386,181.09382036442872,175.497618041561
1193,150.0,88.8590119905772,131.7604086586241,140.7021417001756
705,47.58,61.12543028327852,50.80016070049674,50.54498307736821
1894,71.0,66.60469058863465,67.66383523300239,69.48901718315246
4966,312.50000000000006,221.6132381078969,316.5160761238023,330.6308794278478
5202,266.89,223.78372951190843,285.0351299151714,296.8801085204153
